Date,PunchCode,WorkType,Hours,NoOfMan,SystemHours,Quantity,ResourceKPI,SystemKPI
2024-08-28,209,209,111.37,13.92125,72.282222,29991.0,269.29155,414.915302
2024-08-28,215,215,56.61,7.07625,38.796388,17468.0,308.56739,450.2481
2024-08-29,211,211,44.57,5.57125,7.8375,3262.0,73.188243,416.204146
2024-08-30,213,213,25.75,3.21875,8.728888,4472.0,56.543689,166.802461
2024-09-02,211,211,59.02,7.3775,21.033333,3628.0,61.470687,172.488116
2024-09-02,214,214,34.22,4.2775,17.455833,18135.0,529.953243,1038.907739
2024-09-03,211,211,60.22,7.5275,10.459166,3006.0,49.916971,287.403412
2024-09-03,214,214,62.37,7.79625,37.881944,31028.0,497.482764,819.070953
2024-09-04,209,209,63.16,7.895,46.500277,15136.0,239.645345,325.503437
2024-09-04,215,215,55.0,6.875,48.113055,16176.0,294.10909,336.208124
2024-09-05,209,209,78.91,9.86375,53.975555,21937.0,278.000253,406.424723
2024-09-06,213,213,23.83,2.97875,9.75,4103.0,60.889635,148.820513
2024-09-08,215,215,1.3,0.1625,1.641666,1229.0,945.384615,748.629745
2024-09-09,215,215,64.34,8.0425,56.054722,23222.0,360.926328,414.273751
2024-09-10,213,213,34.73,4.34125,32.693888,13214.0,62.798733,66.709717
2024-09-11,211,211,69.92,8.74,10.953055,4684.0,66.990846,427.643246
2024-09-11,214,214,68.08,8.51,49.399166,29946.0,439.864864,606.204566
2024-09-12,209,209,57.4,7.175,32.825833,10931.0,190.43554,332.999927
2024-09-12,215,215,59.07,7.38375,43.940833,12672.0,214.525139,288.387796
2024-09-13,209,209,62.92,7.865,34.2425,15313.0,243.372536,447.192815
2024-07-07,209,209,0.0,0.0,0.828055,360.0,0.0,434.75373
2024-07-09,209,209,122.72,15.34,68.059722,32315.0,263.323011,474.803585
2024-07-09,215,215,36.27,4.53375,31.258055,11242.0,309.953129,359.651296
2024-07-10,215,215,18.66,2.3325,14.429444,4420.0,236.87031,306.318108
2024-07-11,211,211,35.76,4.47,3.616111,1152.0,32.214765,318.574291
2024-07-11,214,214,68.56,8.57,33.946944,67703.0,987.5,1994.376872
2024-07-12,209,209,56.86,7.1075,33.914444,13198.0,232.113964,389.155723
2024-07-12,215,215,17.9,2.2375,15.981388,7402.0,413.519553,463.163775
2024-07-15,215,215,29.3,3.6625,28.008055,8666.0,295.767918,309.410989
2024-07-16,213,213,7.07,0.88375,2.143333,450.0,47.807638,157.698314
2024-07-17,214,214,34.73,4.34125,20.557222,22538.0,648.949035,1096.354361
2024-07-18,211,211,25.19,3.14875,4.0625,1508.0,59.865025,371.2
2024-07-18,215,215,25.23,3.15375,16.803888,6559.0,259.968291,390.326334
2024-07-19,213,213,7.8,0.975,0.978888,415.0,21.538462,171.623311
2024-07-22,213,213,11.65,1.45625,3.608333,923.0,38.369099,123.879919
2024-07-23,211,211,53.56,6.695,9.093333,3129.0,58.420463,344.098253
2024-07-23,214,214,44.61,5.57625,28.553888,25571.0,573.212284,895.534786
2024-07-24,215,215,49.99,6.24875,33.308888,12845.0,256.95139,385.632807
2024-07-25,213,213,5.05,0.63125,1.513611,261.0,34.653465,115.617553
2024-07-26,214,214,24.51,3.06375,14.346944,44054.0,1797.38882,3070.61908
2024-07-29,211,211,30.79,3.84875,5.366111,1641.0,53.296524,305.80806
2024-07-29,214,214,34.61,4.32625,21.543333,12969.0,374.718289,601.995986
2024-07-30,215,215,34.39,4.29875,29.533611,7791.0,226.548415,263.801131
2024-07-31,211,211,46.01,5.75125,5.508055,1304.0,28.341664,236.744186
2024-07-31,214,214,47.57,5.94625,23.606388,47087.0,989.846541,1994.67195
2024-08-01,213,213,12.69,1.58625,5.334444,4070.0,42.316785,100.666536
2024-08-02,215,215,34.15,4.26875,24.766944,7996.0,234.143484,322.849682
2024-08-05,209,209,60.62,7.5775,46.983333,17364.0,286.440118,369.577867
2024-08-05,215,215,38.18,4.7725,25.850555,9138.0,239.339968,353.493377
2024-08-06,211,211,34.42,4.3025,6.018611,2888.0,83.904706,479.844934
2024-08-06,214,214,72.22,9.0275,40.161388,38224.0,529.271669,951.759934
2024-08-07,213,213,28.5,3.5625,10.103611,4539.0,37.403509,105.506833
2024-08-08,209,209,39.22,4.9025,32.066666,11130.0,283.783783,347.089404
2024-08-09,215,215,33.72,4.215,24.349722,9411.0,279.092526,386.493118
2024-08-12,213,213,15.47,1.93375,5.706388,2330.0,37.556561,101.81572
2024-08-13,209,209,94.06,11.7575,50.494444,22145.0,235.434828,438.563102
2024-08-13,215,215,52.98,6.6225,50.360833,23041.0,434.899962,457.518246
2024-08-14,211,211,78.22,9.7775,10.003888,3716.0,47.507031,371.455578
2024-08-14,214,214,68.39,8.54875,42.040555,45612.0,666.939611,1084.952375
2024-08-15,213,213,65.69,8.21125,31.014166,23817.0,26.320597,55.748718
2024-08-16,209,209,63.91,7.98875,33.252777,15512.0,242.716319,466.487355
2024-08-19,209,209,96.45,12.05625,64.024166,22949.0,237.936754,358.442779
2024-08-21,215,215,33.6,4.2,29.195555,10924.0,325.119047,374.166546
2024-08-22,211,211,59.51,7.43875,22.291111,3564.0,59.889094,159.884359
2024-08-22,214,214,90.66,11.3325,53.132777,42427.0,467.979263,798.508988
2024-08-23,213,213,34.07,4.25875,6.971944,2914.0,32.52128,158.922676
2024-08-26,213,213,20.53,2.56625,7.493333,2503.0,51.193376,140.258013
2024-08-27,209,209,72.13,9.01625,40.350833,17544.0,243.227505,434.786563
2024-08-28,211,211,54.94,6.8675,5.067222,3851.0,70.094648,759.982491
2024-08-29,214,214,61.34,7.6675,37.096666,33997.0,554.238669,916.443542
2024-08-30,209,209,59.14,7.3925,22.718888,11227.0,189.837673,494.170313
2024-09-01,209,209,0.0,0.0,0.465277,210.0,0.0,451.344038
2024-09-02,213,213,35.68,4.46,18.835555,3415.0,45.543722,86.273009
2024-09-04,211,211,74.41,9.30125,19.738055,3602.0,48.407472,182.490118
2024-09-05,215,215,56.83,7.10375,38.895,16816.0,295.900052,432.343488
2024-09-06,209,209,64.47,8.05875,46.115,17317.0,268.605552,375.517727
2024-09-09,211,211,77.25,9.65625,23.523333,3112.0,40.284789,132.294177
2024-09-09,214,214,58.53,7.31625,36.023888,44222.0,755.544165,1227.574325
2024-09-10,209,209,100.6,12.575,73.549166,26353.0,261.95825,358.304538
2024-09-10,215,215,75.79,9.47375,44.608055,14827.0,195.632669,332.383915
2024-09-12,211,211,65.12,8.14,17.189444,4348.0,66.769041,252.945935
2024-09-13,215,215,45.47,5.68375,37.000555,13808.0,303.672751,373.183591
2024-09-16,214,214,52.52,6.565,26.121388,37242.0,709.101294,1425.728219
2024-09-17,211,211,96.91,12.11375,26.842222,15527.0,160.220823,578.454347
2024-09-17,214,214,74.01,9.25125,48.893333,38012.0,513.606269,777.44751
2024-09-18,209,209,61.68,7.71,43.7775,17701.0,286.981193,404.340129
2024-09-18,215,215,50.31,6.28875,41.279166,17780.0,353.408865,430.725756
2024-09-19,209,209,66.69,8.33625,44.676111,17197.0,257.864747,384.926073
2024-09-19,215,215,53.17,6.64625,42.463333,17311.0,325.578333,407.669365
2024-09-20,213,213,7.57,0.94625,4.583888,1895.0,98.811096,163.180252
2024-09-23,209,209,136.18,17.0225,63.805833,31115.0,228.484358,487.65134
2024-09-25,211,211,81.67,10.20875,15.865,3617.0,44.287988,227.986132
2024-07-16,211,211,52.62,6.5775,11.230277,2323.0,44.146712,206.851531
2024-07-16,214,214,50.5,6.3125,26.515555,13525.0,267.821782,510.077952
2024-07-17,209,209,72.29,9.03625,42.016388,17737.0,245.35897,422.144806
2024-07-17,215,215,20.77,2.59625,17.216111,7205.0,346.894559,418.503342
2024-07-18,213,213,6.37,0.79625,2.127222,980.0,39.403454,117.994267
2024-07-19,211,211,28.77,3.59625,4.045,1235.0,42.926659,305.315203
2024-07-19,215,215,20.25,2.53125,11.719722,5253.0,259.407407,448.218822
2024-07-22,215,215,41.85,5.23125,28.547222,9064.0,216.583034,317.509003
2024-07-23,209,209,82.23,10.27875,49.210833,19754.0,240.228627,401.41568
2024-07-24,213,213,35.78,4.4725,19.223055,18373.0,31.190609,58.055288
2024-07-25,211,211,36.84,4.605,3.482222,1540.0,41.802388,442.246358
2024-07-25,214,214,47.12,5.89,33.509722,29288.0,621.561969,874.015009
2024-07-26,209,209,38.97,4.87125,26.809444,10596.0,271.901462,395.233858
2024-07-26,215,215,17.1,2.1375,16.346944,5652.0,330.526315,345.752698
2024-07-29,209,209,68.92,8.615,53.436944,19365.0,280.977945,362.389735
2024-07-30,213,213,20.29,2.53625,6.6975,3831.0,37.013307,112.131392
2024-07-31,209,209,50.18,6.2725,33.251111,13129.0,261.638102,394.843949
2024-08-01,211,211,33.97,4.24625,3.8525,1079.0,31.76332,280.077871
2024-08-01,214,214,22.76,2.845,12.679166,13611.0,598.022847,1073.493319
2024-08-02,213,213,7.1,0.8875,2.473611,1324.0,47.746479,137.046609
2024-08-05,214,214,30.67,3.83375,19.181944,19098.0,622.693185,995.623801
2024-08-06,213,213,30.77,3.84625,19.769722,10185.0,32.921677,51.239972
2024-08-07,215,215,38.53,4.81625,31.9875,10675.0,277.056838,333.72411
2024-08-08,211,211,47.59,5.94875,8.513055,4204.0,88.337886,493.82977
2024-08-08,214,214,46.2,5.775,28.016944,34957.0,756.645021,1247.709243
2024-08-09,213,213,18.22,2.2775,7.534444,2951.0,39.956092,96.622923
2024-08-12,211,211,44.27,5.53375,10.278611,3796.0,85.746555,369.3106
2024-08-14,209,209,95.98,11.9975,58.718333,24424.0,254.469681,415.951862
2024-08-15,215,215,35.43,4.42875,27.226111,13179.0,371.972904,484.057381
2024-08-16,211,211,57.55,7.19375,8.823888,4406.0,76.559513,499.326374
2024-08-16,214,214,46.25,5.78125,30.006111,40072.0,866.421621,1335.461299
2024-08-18,209,209,0.0,0.0,1.4675,712.0,0.0,485.178875
2024-08-18,215,215,2.47,0.30875,2.408611,1100.0,445.344129,456.69475
2024-08-19,211,211,38.53,4.81625,9.363888,3205.0,83.181936,342.272355
2024-08-19,214,214,53.02,6.6275,33.105555,29623.0,558.713692,894.804512
2024-08-20,209,209,109.53,13.69125,66.020555,26318.0,240.281201,398.633425
2024-08-20,215,215,68.58,8.5725,53.466111,20714.0,302.041411,387.422979
2024-08-21,213,213,41.61,5.20125,23.811111,15901.0,40.543139,70.849277
2024-08-22,209,209,80.33,10.04125,44.631388,18054.0,224.747914,404.513523
2024-08-23,211,211,72.17,9.02125,8.359444,3599.0,49.868366,430.531025
2024-08-26,215,215,64.69,8.08625,60.348888,22526.0,348.214561,373.262884
2024-08-27,211,211,87.47,10.93375,54.924444,4065.0,46.473076,74.010762
2024-08-27,214,214,69.71,8.71375,48.845,32027.0,459.431932,655.686354
2024-08-28,213,213,36.78,4.5975,19.069444,5485.0,40.728657,78.554991
2024-08-29,209,209,81.5,10.1875,62.997777,22422.0,275.116564,355.91732
2024-08-29,215,215,46.09,5.76125,36.023888,15501.0,336.320243,430.297806
2024-08-30,211,211,81.11,10.13875,18.399722,5981.0,73.739366,325.059259
2024-08-30,214,214,34.94,4.3675,15.941666,17887.0,511.934745,1122.028274
2024-09-01,211,211,3.87,0.48375,0.395,522.0,134.88372,1321.518987
2024-09-02,215,215,65.29,8.16125,57.249444,21140.0,323.786184,369.261228
2024-09-03,209,209,100.42,12.5525,68.715277,25921.0,258.125871,377.223248
2024-09-03,215,215,57.38,7.1725,50.896388,19134.0,333.461136,375.940233
2024-09-04,213,213,49.89,6.23625,24.934444,10894.0,41.190619,82.416115
2024-09-05,213,213,50.45,6.30625,46.327222,14927.0,40.99108,44.638981
2024-09-06,211,211,69.59,8.69875,10.408333,2194.0,31.527518,210.79264
2024-09-06,214,214,41.88,5.235,23.801111,127702.0,3049.235912,5365.379792
2024-09-08,209,209,0.0,0.0,0.529166,188.0,0.0,355.276038
2024-09-09,209,209,79.78,9.9725,64.854166,21851.0,273.890699,336.925156
2024-09-10,214,214,61.75,7.71875,33.819444,27645.0,447.692307,817.429168
2024-09-11,209,209,63.13,7.89125,46.659444,16392.0,259.65468,351.311515
2024-09-11,215,215,57.97,7.24625,41.815,13979.0,241.141969,334.305871
2024-09-12,213,213,31.35,3.91875,20.110555,10770.0,57.511962,89.654413
2024-09-13,213,213,13.22,1.6525,7.021666,2488.0,80.711044,151.958239
2024-09-16,209,209,93.04,11.63,58.640277,23080.0,248.065348,393.586135
2024-09-16,215,215,82.19,10.27375,61.9875,22223.0,270.385691,358.507763
2024-09-17,209,209,101.51,12.68875,70.555,27245.0,268.397202,386.152646
2024-09-19,214,214,72.14,9.0175,42.768055,29778.0,412.780704,696.267342
2024-09-20,215,215,49.77,6.22125,38.317777,13373.0,268.696001,349.0025
2024-09-23,211,211,108.12,13.515,22.887222,5892.0,54.495005,257.436223
2024-09-23,214,214,39.32,4.915,24.052222,23930.0,608.596134,994.918473
2024-09-24,209,209,94.47,11.80875,59.85,24073.0,254.821636,402.222222
2024-09-24,215,215,83.23,10.40375,75.489722,32352.0,388.705995,428.561652
2024-07-30,211,211,52.5,6.5625,10.355833,3063.0,58.342857,295.775337
2024-07-30,214,214,58.75,7.34375,48.028611,41091.0,699.421276,855.552537
2024-07-31,213,213,10.78,1.3475,3.675555,2396.0,49.257885,144.467978
2024-08-01,209,209,49.51,6.18875,29.091944,11389.0,230.034336,391.482947
2024-08-01,215,215,29.01,3.62625,23.585555,7371.0,254.084798,312.521795
2024-08-02,211,211,38.32,4.79,4.542777,2592.0,67.640918,570.576103
2024-08-02,214,214,21.32,2.665,8.030833,8750.0,410.412757,1089.550735
2024-08-05,211,211,41.95,5.24375,9.215,2618.0,62.407628,284.102007
2024-08-07,209,209,79.01,9.87625,43.442777,20418.0,258.422984,469.997578
2024-08-08,215,215,34.44,4.305,27.582777,10709.0,310.946573,388.249522
2024-08-09,211,211,40.5,5.0625,9.887777,3152.0,77.82716,318.777415
2024-08-09,214,214,40.22,5.0275,21.973333,17317.0,430.556936,788.091638
2024-08-12,209,209,117.51,14.68875,61.971944,27319.0,232.482341,440.828514
2024-08-12,215,215,44.96,5.62,41.125555,15015.0,333.963523,365.101455
2024-08-13,211,211,90.94,11.3675,30.191388,6129.0,67.396085,203.004909
2024-08-13,214,214,68.23,8.52875,57.186111,45465.0,666.349113,795.035703
2024-08-14,213,213,49.34,6.1675,25.961944,15138.0,33.5833,63.824188
2024-08-15,209,209,52.25,6.53125,29.458333,14271.0,273.129186,484.446964
2024-08-16,215,215,34.12,4.265,34.085,11782.0,345.310668,345.665248
2024-08-19,215,215,65.24,8.155,42.251388,20347.0,311.879215,481.569978
2024-08-20,213,213,52.57,6.57125,38.675833,33259.0,41.050029,55.797118
2024-08-21,211,211,49.16,6.145,8.255555,4154.0,84.499593,503.176346
2024-08-21,214,214,61.5,7.6875,48.090555,33071.0,537.739837,687.681811
2024-08-22,213,213,50.31,6.28875,27.926944,19240.0,43.033194,77.523699
2024-08-23,209,209,84.46,10.5575,41.710555,20030.0,237.153682,480.21418
2024-08-23,215,215,39.15,4.89375,34.810833,12087.0,308.735632,347.219499
2024-08-26,209,209,97.1,12.1375,77.264444,29007.0,298.733264,375.424949
2024-08-27,215,215,59.33,7.41625,53.5175,17772.0,299.544918,332.078292
2024-08-28,214,214,48.76,6.095,18.194444,28749.0,589.602132,1580.097748
2024-08-29,213,213,45.98,5.7475,25.936111,13454.0,42.735972,75.763093
2024-08-30,215,215,48.1,6.0125,41.923055,13791.0,286.715176,328.959805
2024-09-01,215,215,3.12,0.39,2.158888,1206.0,386.538461,558.620919
2024-09-02,209,209,110.03,13.75375,77.258055,27932.0,253.858038,361.541589
2024-09-03,213,213,50.17,6.27125,38.547777,22180.0,55.610923,72.377715
2024-09-04,214,214,58.73,7.34125,42.866666,86065.0,1465.435041,2007.7372
2024-09-05,211,211,45.97,5.74625,9.106666,2247.0,48.879704,246.742331
2024-09-05,214,214,55.68,6.96,29.204166,22809.0,409.644396,781.018708
2024-09-06,215,215,45.89,5.73625,43.083611,17446.0,380.169971,404.93356
2024-09-09,213,213,23.94,2.9925,12.382777,3010.0,60.6934,117.340399
2024-09-10,211,211,80.36,10.045,31.953888,70248.0,874.166251,2198.41792
2024-09-11,213,213,33.74,4.2175,16.809722,3462.0,34.558388,69.364621
2024-09-12,214,214,78.55,9.81875,63.713888,34314.0,436.842775,538.563899
2024-09-13,211,211,58.85,7.35625,16.601388,6404.0,108.819031,385.750878
2024-09-13,214,214,51.03,6.37875,25.220277,48711.0,954.556143,1931.422085
2024-09-16,213,213,25.5,3.1875,20.859444,2352.0,39.72549,48.563135
2024-09-17,213,213,33.62,4.2025,18.548055,11060.0,52.647234,95.427796
2024-09-18,211,211,74.72,9.34,14.715277,4650.0,62.232334,315.998129
2024-09-18,214,214,54.1,6.7625,38.988888,36927.0,682.569316,947.116009
2024-09-19,211,211,77.24,9.655,18.163333,4702.0,60.875194,258.873192
2024-09-20,209,209,47.98,5.9975,41.616666,11944.0,248.937057,287.000405
2024-09-23,215,215,85.79,10.72375,65.659444,23353.0,272.211213,355.668561
2024-09-24,213,213,45.43,5.67875,29.061944,13359.0,42.108739,65.824915
2024-09-25,213,213,25.53,3.19125,11.352777,3280.0,37.994516,85.44165
2024-09-26,211,211,69.02,8.6275,16.351944,5651.0,81.874818,345.585821
2024-09-26,214,214,60.98,7.6225,47.996111,27390.0,449.16366,570.671236
2024-09-27,211,211,79.47,9.93375,11.950277,2507.0,31.546495,209.785932
2024-09-27,214,214,46.29,5.78625,35.695833,47139.0,1018.340894,1320.574309
2024-09-30,211,211,102.18,12.7725,29.968888,5203.0,50.919945,173.613381
2024-09-30,214,214,28.39,3.54875,15.625,13332.0,469.601972,853.248
2024-10-01,215,215,86.98,10.8725,72.7425,28410.0,326.62681,390.555727
2024-10-02,209,209,109.24,13.655,78.188611,25666.0,234.950567,328.257525
2024-10-04,211,211,73.28,9.16,19.144722,3676.0,50.163755,192.011145
2024-10-04,214,214,38.66,4.8325,21.159722,34584.0,894.568028,1634.426009
2024-10-07,211,211,106.17,13.27125,30.801944,5387.0,50.73938,174.891558
2024-10-07,214,214,39.78,4.9725,24.39,24341.0,611.890397,997.990979
2024-10-08,209,209,125.39,15.67375,71.073333,25597.0,204.139086,360.149143
2024-10-08,215,215,70.61,8.82625,50.755277,18971.0,268.672992,373.773942
2024-10-09,213,213,32.82,4.1025,25.044722,8459.0,42.90067,56.21943
2024-10-10,215,215,64.92,8.115,46.618333,17723.0,272.997535,380.172324
2024-10-13,209,209,0.0,0.0,1.285,455.0,0.0,354.085603
2024-10-14,213,213,21.85,2.73125,9.816666,2829.0,53.043478,118.064524
2024-10-15,211,211,90.25,11.28125,23.000555,4038.0,44.742382,175.560981
2024-09-25,209,209,67.35,8.41875,54.678611,18687.0,277.461024,341.760693
2024-09-26,213,213,45.64,5.705,20.426388,14437.0,34.092901,76.175974
2024-10-01,211,211,83.31,10.41375,18.544722,5439.0,65.28628,293.290996
2024-10-01,214,214,90.19,11.27375,58.256666,41089.0,455.582658,705.309843
2024-10-02,215,215,68.02,8.5025,60.861111,22872.0,336.254042,375.806481
2024-10-03,213,213,40.37,5.04625,16.641111,13357.0,31.434233,76.256928
2024-10-07,213,213,27.91,3.48875,13.163333,5404.0,41.705482,88.427452
2024-10-08,211,211,92.97,11.62125,16.071666,18534.0,199.35463,1153.209629
2024-10-08,214,214,73.66,9.2075,47.063333,27172.0,368.884061,577.349674
2024-10-09,209,209,97.04,12.13,57.645,23891.0,246.197444,414.450516
2024-10-09,215,215,70.82,8.8525,51.681388,18578.0,262.327026,359.471769
2024-10-10,211,211,74.17,9.27125,8.928611,3180.0,42.874477,356.158421
2024-10-10,214,214,60.4,7.55,33.991944,21570.0,357.119205,634.562118
2024-10-11,213,213,17.82,2.2275,14.128611,2299.0,51.683502,65.186875
2024-10-13,215,215,1.73,0.21625,2.007222,1445.0,835.260115,719.900439
2024-10-14,209,209,107.1,13.3875,66.270277,26435.0,246.825396,398.896778
2024-10-15,213,213,33.87,4.23375,40.58,10570.0,39.858282,33.26762
2024-10-16,211,211,86.65,10.83125,27.871388,3382.0,39.030582,121.343077
2024-10-16,214,214,79.08,9.885,41.928611,42034.0,531.537683,1002.513534
2024-10-17,209,209,91.25,11.40625,39.906666,19996.0,219.134246,501.069169
2024-10-17,215,215,91.98,11.4975,65.166111,23880.0,259.621656,366.448137
2024-10-18,213,213,14.57,1.82125,6.548888,2166.0,57.103638,127.044469
2024-10-20,209,209,0.0,0.0,9.934722,3144.0,0.0,316.465825
2024-10-20,215,215,1.42,0.1775,3.430555,1173.0,826.056338,341.92718
2024-10-21,214,214,55.63,6.95375,36.474722,22783.0,409.545209,624.624363
2024-10-22,215,215,116.68,14.585,79.885555,23884.0,204.696606,298.977706
2024-10-23,209,209,143.9,17.9875,93.516111,35816.0,248.895066,382.992829
2024-10-25,211,211,52.78,6.5975,7.503611,2974.0,56.347101,396.342507
2024-10-25,214,214,41.15,5.14375,31.140277,51818.0,1259.246658,1664.018595
2024-10-28,211,211,79.92,9.99,19.248333,3727.0,46.634134,193.627157
2024-10-28,214,214,59.94,7.4925,40.053611,34157.0,569.853186,852.782037
2024-10-29,209,209,147.67,18.45875,99.915555,34548.0,233.954086,345.771987
2024-10-29,215,215,92.81,11.60125,78.009722,27291.0,294.052365,349.84101
2024-10-30,211,211,68.68,8.585,16.266666,4314.0,62.813046,265.204928
2024-10-30,215,215,69.65,8.70625,62.0625,23123.0,331.988513,372.576032
2024-10-31,213,213,32.86,4.1075,15.091111,14985.0,39.957395,87.00486
2024-11-01,211,211,66.58,8.3225,12.933611,2100.0,31.541003,162.367648
2024-11-01,214,214,67.88,8.485,42.124166,32128.0,473.305833,762.697592
2024-11-03,209,209,1.27,0.15875,14.325,4438.0,3494.488188,309.808027
2024-11-04,213,213,40.72,5.09,29.787777,15344.0,35.928291,49.114105
2024-11-05,213,213,56.09,7.01125,44.118333,22732.0,38.242111,48.619244
2024-11-06,211,211,85.86,10.7325,17.148333,5639.0,65.676682,328.836628
2024-11-06,214,214,79.19,9.89875,49.979166,24693.0,311.819674,494.065867
2024-11-07,211,211,83.93,10.49125,14.366944,6527.0,77.767186,454.306775
2024-11-07,214,214,86.56,10.82,50.508888,30913.0,357.128003,612.030896
2024-11-08,209,209,98.78,12.3475,44.829444,23081.0,233.66066,514.862508
2024-11-08,215,215,58.92,7.365,52.201111,19948.0,338.56076,382.13746
2024-11-10,209,209,0.0,0.0,12.957222,3373.0,0.0,260.318145
2024-11-11,213,213,24.88,3.11,11.8175,2567.0,39.750804,83.689444
2024-11-12,211,211,92.13,11.51625,19.121944,4088.0,44.372082,213.785795
2024-11-12,214,214,108.3,13.5375,76.412777,50592.0,467.146814,662.088226
2024-11-13,211,211,83.03,10.37875,12.878888,3437.0,41.394676,266.870866
2024-11-14,209,209,52.3,6.5375,38.947777,12009.0,229.61759,308.335954
2024-11-15,209,209,84.72,10.59,48.398611,22006.0,259.749763,454.68247
2024-11-15,215,215,61.88,7.735,57.7975,21830.0,352.779573,377.697997
